pincode,district,state,population,bio_txn,demo_txn,enroll_txn,total_txn,bio_has_any_record,demo_has_any_record,enroll_has_any_record,presence_flag,bio_share,demo_share,enroll_share,dominant_service_type,demand_diversity,presence_without_usage
563133,Kolar,Karnataka,43373.25,1409.0,728.0,96.0,2233.0,1.0,1.0,1.0,True,0.6309896999552171,0.32601880877742945,0.042991491267353334,biometric,0.720212855100532,False
563134,Kolar,Karnataka,37082.083333333336,1331.0,482.0,68.0,1881.0,1.0,1.0,1.0,True,0.7076023391812866,0.2562466772993089,0.03615098351940457,biometric,0.6496130791132003,False
563135,Kolar,Karnataka,136515.25,4495.0,1720.0,223.0,6438.0,1.0,1.0,1.0,True,0.6981981981981982,0.2671637154395775,0.03463808636222429,biometric,0.6553157903127654,False
563136,Kolar,Karnataka,46261.75,1865.0,831.0,164.0,2860.0,1.0,1.0,1.0,True,0.6520979020979021,0.29055944055944055,0.057342657342657345,biometric,0.7298785166762509,False
563137,Kolar,Karnataka,72113.0,2243.0,1017.0,172.0,3432.0,1.0,1.0,1.0,True,0.6535547785547785,0.29632867132867136,0.05011655011655012,biometric,0.7176465022954781,False
563138,Kolar,Karnataka,42696.666666666664,1963.0,720.0,98.0,2781.0,1.0,1.0,1.0,True,0.705861201006832,0.2588996763754045,0.035239122617763394,biometric,0.6495723882324707,False
563139,Kolar,Karnataka,56773.083333333336,1499.0,915.0,152.0,2566.0,1.0,1.0,1.0,True,0.5841777084957132,0.3565861262665627,0.059236165237724084,biometric,0.7729238729172333,False
563146,Chikkaballapur,Karnataka,44708.916666666664,1185.0,718.0,112.0,2015.0,1.0,1.0,1.0,True,0.5880893300248139,0.3563275434243176,0.055583126550868486,biometric,0.7650808466627235,False
563159,Chikkaballapur,Karnataka,42360.333333333336,877.0,477.0,80.0,1434.0,1.0,1.0,1.0,True,0.6115760111576011,0.33263598326359833,0.05578800557880056,biometric,0.7535610835046402,False
563160,Kolar,Karnataka,0.0,1728.0,775.0,117.0,2620.0,1.0,1.0,1.0,True,0.6595419847328244,0.2958015267175573,0.04465648854961832,biometric,0.7041972921548536,False
563161,Kolar,Karnataka,28703.166666666668,1439.0,520.0,73.0,2032.0,1.0,1.0,1.0,True,0.7081692913385826,0.2559055118110236,0.0359251968503937,biometric,0.6486853390518188,False
563162,Kolar,Karnataka,42155.0,2196.0,1404.0,136.0,3736.0,1.0,1.0,1.0,True,0.5877944325481799,0.3758029978586724,0.03640256959314775,biometric,0.7288664851176134,False
563163,Kolar,Karnataka,0.0,13.0,4.0,0.0,17.0,1.0,1.0,0.0,True,0.7647058823529411,0.23529411764705882,0.0,biometric,0.4966215830615091,False
570001,Mysore,Karnataka,0.0,2530.0,794.0,145.0,3469.0,1.0,1.0,1.0,True,0.7293168059959643,0.2288844047275872,0.04179878927644855,biometric,0.6375424542936389,False
570002,Mysuru,Karnataka,0.0,1204.0,223.0,55.0,1482.0,1.0,1.0,1.0,True,0.8124156545209177,0.150472334682861,0.037112010796221326,biometric,0.5243022465461381,False
570003,Mysuru,Karnataka,17292.416666666668,1308.0,247.0,66.0,1621.0,1.0,1.0,1.0,True,0.8069093152375078,0.15237507711289328,0.040715607649599014,biometric,0.5371631886158044,False
570004,Mysore,Karnataka,0.0,1806.0,600.0,58.0,2464.0,1.0,1.0,1.0,True,0.7329545454545454,0.2435064935064935,0.02353896103896104,biometric,0.6007015894460906,False
570005,Mysuru,Karnataka,0.0,118.0,28.0,3.0,149.0,1.0,1.0,1.0,True,0.7919463087248322,0.18791946308724833,0.020134228187919462,biometric,0.525676292271024,False
570006,Mysuru,Karnataka,0.0,182.0,31.0,3.0,216.0,1.0,1.0,1.0,True,0.8425925925925926,0.14351851851851852,0.013888888888888888,biometric,0.4390280958236323,False
570007,Mysuru,Karnataka,0.0,3908.0,2622.0,214.0,6744.0,1.0,1.0,1.0,True,0.5794780545670225,0.3887900355871886,0.03173190984578885,biometric,0.7217870019900458,False
570008,Mysuru,Karnataka,31906.5,6416.0,3148.0,337.0,9901.0,1.0,1.0,1.0,True,0.648015351984648,0.31794768205231794,0.03403696596303404,biometric,0.6922525897214964,False
570009,Mysore,Karnataka,0.0,2104.0,619.0,78.0,2801.0,1.0,1.0,1.0,True,0.7511602998928953,0.22099250267761514,0.02784719742948947,biometric,0.5900823734664759,False
570010,Mysuru,Karnataka,55095.5,2332.0,907.0,145.0,3384.0,1.0,1.0,1.0,True,0.6891252955082743,0.26802600472813237,0.04284869976359338,biometric,0.6776389614652215,False
570011,Mysore,Karnataka,0.0,1878.0,711.0,92.0,2681.0,1.0,1.0,1.0,True,0.7004848936963819,0.2651995524058187,0.03431555389779933,biometric,0.6527051484929518,False
570012,Mysuru,Karnataka,0.0,625.0,113.0,20.0,758.0,1.0,1.0,1.0,True,0.8245382585751979,0.14907651715039577,0.026385224274406333,biometric,0.4903688750337826,False
570014,Mysore,Karnataka,0.0,517.0,121.0,20.0,658.0,1.0,1.0,1.0,True,0.7857142857142857,0.1838905775075988,0.030395136778115502,biometric,0.5525807494508511,False
570015,Mysuru,Karnataka,0.0,1540.0,502.0,90.0,2132.0,1.0,1.0,1.0,True,0.7223264540337712,0.2354596622889306,0.04221388367729831,biometric,0.6454411886185508,False
570016,Mysore,Karnataka,0.0,3527.0,1294.0,161.0,4982.0,1.0,1.0,1.0,True,0.7079486150140506,0.2597350461661983,0.03231633881975111,biometric,0.6422434809787894,False
570017,Mysore,Karnataka,0.0,3287.0,1613.0,139.0,5039.0,1.0,1.0,1.0,True,0.6523119666600516,0.3201031950783886,0.027584838261559833,biometric,0.675729906278518,False
570018,Mysore,Karnataka,10532.5,1754.0,694.0,79.0,2527.0,1.0,1.0,1.0,True,0.6941036802532647,0.2746339533043134,0.03126236644242184,biometric,0.6523588387985675,False
570019,Mysore,Karnataka,11388.0,8608.0,8520.0,1150.0,18278.0,1.0,1.0,1.0,True,0.47094868147499724,0.46613415034467665,0.06291716818032607,biometric,0.8050554804315024,False
570020,Mysuru,Karnataka,0.0,680.0,123.0,21.0,824.0,1.0,1.0,1.0,True,0.8252427184466019,0.14927184466019416,0.025485436893203883,biometric,0.4878393630644412,False
570021,Mysore,Karnataka,0.0,1263.0,207.0,45.0,1515.0,1.0,1.0,1.0,True,0.8336633663366336,0.13663366336633664,0.0297029702970297,biometric,0.48067747609038775,False
570022,Mysore,Karnataka,0.0,1736.0,631.0,80.0,2447.0,1.0,1.0,1.0,True,0.7094401307723743,0.2578667756436453,0.032693093583980384,biometric,0.6415873262986063,False
570023,Mysuru,Karnataka,0.0,3042.0,1411.0,205.0,4658.0,1.0,1.0,1.0,True,0.6530699871189352,0.3029197080291971,0.04401030485186776,biometric,0.707698399581687,False
570024,Mysuru,Karnataka,0.0,721.0,138.0,28.0,887.0,1.0,1.0,1.0,True,0.8128523111612176,0.1555806087936866,0.03156708004509583,biometric,0.5160912197877385,False
570025,Mysore,Karnataka,0.0,721.0,158.0,23.0,902.0,1.0,1.0,1.0,True,0.7993348115299335,0.17516629711751663,0.025498891352549888,biometric,0.5258751694152913,False
570026,Mysore,Karnataka,69182.58333333333,3376.0,1111.0,154.0,4641.0,1.0,1.0,1.0,True,0.7274294333117862,0.2393880629174747,0.033182503770739065,biometric,0.6251089763746684,False
570027,Mysuru,Karnataka,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,True,0.5,0.5,0.0,biometric,0.6309297535714574,False
570028,Mysore,Karnataka,0.0,1462.0,684.0,96.0,2242.0,1.0,1.0,1.0,True,0.6520963425512935,0.3050847457627119,0.042818911685994644,biometric,0.7062647743945142,False
570029,Mysuru,Karnataka,0.0,456.0,408.0,19.0,883.0,1.0,1.0,1.0,True,0.5164212910532276,0.46206115515288787,0.021517553793884484,biometric,0.7105412790639302,False
570030,Mysuru,Karnataka,61822.666666666664,308.0,104.0,9.0,421.0,1.0,1.0,1.0,True,0.7315914489311164,0.24703087885985747,0.021377672209026127,biometric,0.5973547950796662,False
570031,Mysuru,Karnataka,0.0,461.0,133.0,11.0,605.0,1.0,1.0,1.0,True,0.7619834710743801,0.21983471074380165,0.01818181818181818,biometric,0.5579893399724595,False
570032,Mysuru,Karnataka,0.0,407.0,199.0,19.0,625.0,1.0,1.0,1.0,True,0.6512,0.3184,0.0304,biometric,0.6826005042474033,False
570033,Mysuru,Karnataka,0.0,252.0,93.0,9.0,354.0,1.0,1.0,1.0,True,0.711864406779661,0.2627118644067797,0.025423728813559324,biometric,0.6248463245411897,False
571101,Mysore,Karnataka,69734.08333333333,2818.0,1481.0,232.0,4531.0,1.0,1.0,1.0,True,0.6219377620834253,0.32685941293312737,0.05120282498344736,biometric,0.7400635549507611,False
571102,Mysuru,Karnataka,60970.083333333336,1641.0,1187.0,175.0,3003.0,1.0,1.0,1.0,True,0.5464535464535465,0.39527139527139526,0.05827505827505827,biometric,0.7853187083328548,False
571103,Mysuru,Karnataka,36620.916666666664,1762.0,459.0,102.0,2323.0,1.0,1.0,1.0,True,0.7585019371502367,0.1975893241498063,0.04390873869995695,biometric,0.607406547177341,False
571104,Mysore,Karnataka,38001.0,1042.0,560.0,192.0,1794.0,1.0,1.0,1.0,True,0.5808249721293199,0.31215161649944256,0.10702341137123746,biometric,0.8357445392513903,False
571105,Mysuru,Karnataka,94178.83333333333,6521.0,3483.0,829.0,10833.0,1.0,1.0,1.0,True,0.6019569832917936,0.32151758515646633,0.07652543155174005,biometric,0.7892159431920288,False
571106,Mysuru,Karnataka,25967.666666666668,8.0,1.0,2.0,11.0,1.0,1.0,1.0,True,0.7272727272727273,0.09090909090909091,0.18181818181818182,biometric,0.6913698302025114,False
571107,Mysore,Karnataka,64915.583333333336,2555.0,1306.0,207.0,4068.0,1.0,1.0,1.0,True,0.6280727630285152,0.32104228121927236,0.05088495575221239,biometric,0.735859001170844,False
571108,Mysore,Karnataka,35830.166666666664,1125.0,441.0,104.0,1670.0,1.0,1.0,1.0,True,0.6736526946107785,0.26407185628742513,0.06227544910179641,biometric,0.719661690018776,False
571109,Chamarajanagar,Karnataka,96092.08333333333,1404.0,977.0,138.0,2519.0,1.0,1.0,1.0,True,0.5573640333465661,0.38785232235013894,0.05478364430329496,biometric,0.7757588105176311,False
571110,Mysore,Karnataka,31511.5,1521.0,345.0,125.0,1991.0,1.0,1.0,1.0,True,0.7639377197388247,0.17327975891511804,0.06278252134605726,biometric,0.6218979824885089,False
571111,Chamrajnagar,Karnataka,177215.0,2629.0,1870.0,318.0,4817.0,1.0,1.0,1.0,True,0.5457753788665144,0.38820842848245796,0.06601619265102761,biometric,0.7985013046564884,False
571114,Mysuru,Karnataka,112242.25,4529.0,1769.0,252.0,6550.0,1.0,1.0,1.0,True,0.6914503816793893,0.2700763358778626,0.03847328244274809,biometric,0.6681171766653993,False
571115,Chamrajanagar,Karnataka,28083.666666666668,1336.0,310.0,62.0,1708.0,1.0,1.0,1.0,True,0.7822014051522248,0.18149882903981265,0.03629976580796253,biometric,0.5663864922778153,False
571116,Mysore,Karnataka,7643.833333333333,652.0,182.0,100.0,934.0,1.0,1.0,1.0,True,0.6980728051391863,0.1948608137044968,0.10706638115631692,biometric,0.7362175699383452,False
571117,Chamrajanagar,Karnataka,44801.416666666664,1861.0,539.0,111.0,2511.0,1.0,1.0,1.0,True,0.7411389884508164,0.21465551573078454,0.04420549581839905,biometric,0.6282366981839301,False
571118,Mysuru,Karnataka,54636.666666666664,1835.0,551.0,112.0,2498.0,1.0,1.0,1.0,True,0.7345876701361089,0.22057646116893515,0.04483586869495596,biometric,0.6364286349518222,False
571119,Mysore,Karnataka,25738.666666666668,1333.0,241.0,74.0,1648.0,1.0,1.0,1.0,True,0.8088592233009708,0.1462378640776699,0.044902912621359224,biometric,0.5389290125566051,False
571120,Mysore,Karnataka,42457.416666666664,1691.0,551.0,151.0,2393.0,1.0,1.0,1.0,True,0.7066443794400334,0.23025491015461763,0.06310071040534894,biometric,0.6898341890631658,False
571121,Mysuru,Karnataka,78618.0,3127.0,858.0,245.0,4230.0,1.0,1.0,1.0,True,0.7392434988179669,0.2028368794326241,0.057919621749408984,biometric,0.6480340109455898,False
571122,Mysuru,Karnataka,34114.25,1207.0,296.0,70.0,1573.0,1.0,1.0,1.0,True,0.7673235855054037,0.18817546090273363,0.04450095359186268,biometric,0.5971584137805661,False
571123,Chamrajanagar,Karnataka,64519.583333333336,1102.0,652.0,109.0,1863.0,1.0,1.0,1.0,True,0.5915190552871712,0.34997316156736447,0.05850778314546431,biometric,0.7683330646916199,False
571124,Chamrajanagar,Karnataka,101412.58333333333,3674.0,1542.0,352.0,5568.0,1.0,1.0,1.0,True,0.6598419540229885,0.2769396551724138,0.06321839080459771,biometric,0.7322573084501579,False
571125,Mysore,Karnataka,41268.0,1609.0,647.0,121.0,2377.0,1.0,1.0,1.0,True,0.6769036600757257,0.27219183845183004,0.050904501472444255,biometric,0.7008099117669342,False
571126,Chamarajanagar,Karnataka,31823.583333333332,544.0,243.0,23.0,810.0,1.0,1.0,1.0,True,0.671604938271605,0.3,0.028395061728395062,biometric,0.6641813952654261,False
571127,Chamrajanagar,Karnataka,81871.16666666667,2555.0,1009.0,232.0,3796.0,1.0,1.0,1.0,True,0.6730769230769231,0.26580611169652263,0.06111696522655427,biometric,0.7186138468760536,False
571128,Chamrajnagar,Karnataka,55302.916666666664,1247.0,378.0,104.0,1729.0,1.0,1.0,1.0,True,0.7212261422787739,0.21862348178137653,0.06015037593984962,biometric,0.6710026553397594,False
571129,Mysuru,Karnataka,46707.583333333336,1585.0,430.0,106.0,2121.0,1.0,1.0,1.0,True,0.7472890146157473,0.20273455917020272,0.04997642621404998,biometric,0.6289414538480552,False
571130,Mysore,Karnataka,25896.333333333332,1891.0,579.0,72.0,2542.0,1.0,1.0,1.0,True,0.7439024390243902,0.22777340676632574,0.02832415420928403,biometric,0.598935056540666,False
571134,Mysuru,Karnataka,23918.25,1514.0,533.0,67.0,2114.0,1.0,1.0,1.0,True,0.7161778618732261,0.2521286660359508,0.031693472090823085,biometric,0.6333997606862103,False
571187,Mysore,Karnataka,33975.833333333336,695.0,265.0,71.0,1031.0,1.0,1.0,1.0,True,0.6741028128031038,0.25703200775945684,0.06886517943743937,biometric,0.7275503249739042,False
571189,Mysuru,Karnataka,16321.5,1617.0,727.0,112.0,2456.0,1.0,1.0,1.0,True,0.6583876221498371,0.2960097719869707,0.04560260586319218,biometric,0.7066580426937137,False
571201,Kodagu,Karnataka,41001.833333333336,2062.0,968.0,204.0,3234.0,1.0,1.0,1.0,True,0.6376004947433519,0.29931972789115646,0.06307977736549165,biometric,0.7485006502456122,False
571211,Kodagu,Karnataka,23838.333333333332,573.0,292.0,36.0,901.0,1.0,1.0,1.0,True,0.6359600443951166,0.32408435072142067,0.03995560488346282,biometric,0.7115039275547659,False
571212,Kodagu,Karnataka,21823.416666666668,498.0,280.0,54.0,832.0,1.0,1.0,1.0,True,0.5985576923076923,0.33653846153846156,0.06490384615384616,biometric,0.7748012366505155,False
571213,Kodagu,Karnataka,20288.833333333332,753.0,345.0,41.0,1139.0,1.0,1.0,1.0,True,0.6611062335381914,0.3028972783143108,0.035996488147497806,biometric,0.6872541889995191,False
571214,Kodagu,Karnataka,22290.833333333332,917.0,542.0,88.0,1547.0,1.0,1.0,1.0,True,0.5927601809954751,0.35035552682611504,0.056884292178409825,biometric,0.7650748015634203,False
571215,Kodagu,Karnataka,11624.666666666666,343.0,145.0,34.0,522.0,1.0,1.0,1.0,True,0.657088122605364,0.2777777777777778,0.06513409961685823,biometric,0.7369769109384307,False
571216,Kodagu,Karnataka,34664.666666666664,669.0,311.0,38.0,1018.0,1.0,1.0,1.0,True,0.6571709233791748,0.3055009823182711,0.03732809430255403,biometric,0.6925887819394385,False
571217,Kodagu,Karnataka,13660.0,268.0,80.0,11.0,359.0,1.0,1.0,1.0,True,0.7465181058495822,0.22284122562674094,0.03064066852367688,biometric,0.6003756598783511,False
571218,Kodagu,Karnataka,39038.666666666664,2552.0,815.0,121.0,3488.0,1.0,1.0,1.0,True,0.731651376146789,0.23365825688073394,0.034690366972477064,biometric,0.6234451756745049,False
571219,Kodagu,Karnataka,23447.833333333332,191.0,66.0,6.0,263.0,1.0,1.0,1.0,True,0.7262357414448669,0.2509505703422053,0.022813688212927757,biometric,0.6057573384364409,False
571231,Kodagu,Karnataka,17127.166666666668,464.0,174.0,29.0,667.0,1.0,1.0,1.0,True,0.6956521739130435,0.2608695652173913,0.043478260869565216,biometric,0.672959275852357,False
571232,Kodagu,Karnataka,35148.416666666664,984.0,782.0,69.0,1835.0,1.0,1.0,1.0,True,0.5362397820163488,0.426158038147139,0.03760217983651226,biometric,0.747325711990426,False
571234,Kodagu,Karnataka,32547.916666666668,1841.0,1232.0,117.0,3190.0,1.0,1.0,1.0,True,0.577115987460815,0.38620689655172413,0.03667711598746082,biometric,0.7335780489235049,False
571235,Kodagu,Karnataka,34100.833333333336,974.0,562.0,64.0,1600.0,1.0,1.0,1.0,True,0.60875,0.35125,0.04,biometric,0.7267390300120072,False
571236,Kodagu,Karnataka,56116.083333333336,1376.0,906.0,96.0,2378.0,1.0,1.0,1.0,True,0.5786375105130361,0.3809924306139613,0.040370058873002525,biometric,0.7407375456336865,False
571237,Kodagu,Karnataka,30412.083333333332,1007.0,625.0,48.0,1680.0,1.0,1.0,1.0,True,0.5994047619047619,0.37202380952380953,0.02857142857142857,biometric,0.7065493617233762,False
571247,Kodagu,Karnataka,16326.666666666666,752.0,252.0,48.0,1052.0,1.0,1.0,1.0,True,0.714828897338403,0.23954372623574144,0.045627376425855515,biometric,0.6582415867918965,False
571248,Kodagu,Karnataka,2318.0833333333335,354.0,174.0,23.0,551.0,1.0,1.0,1.0,True,0.6424682395644283,0.3157894736842105,0.041742286751361164,biometric,0.7107511044886685,False
571249,Kodagu,Karnataka,14420.416666666666,558.0,148.0,26.0,732.0,1.0,1.0,1.0,True,0.7622950819672131,0.20218579234972678,0.03551912568306011,biometric,0.5904382496912217,False
571250,Kodagu,Karnataka,7269.5,438.0,85.0,13.0,536.0,1.0,1.0,1.0,True,0.8171641791044776,0.15858208955223882,0.024253731343283583,biometric,0.4981085972300706,False
571251,Kodagu,Karnataka,29478.25,672.0,400.0,37.0,1109.0,1.0,1.0,1.0,True,0.60595130748422,0.3606853020739405,0.033363390441839495,biometric,0.7143637275256054,False
571252,Kodagu,Karnataka,21042.583333333332,773.0,416.0,66.0,1255.0,1.0,1.0,1.0,True,0.6159362549800796,0.3314741035856574,0.05258964143426295,biometric,0.7458449691391816,False
571253,Kodagu,Karnataka,38756.833333333336,867.0,890.0,75.0,1832.0,1.0,1.0,1.0,True,0.4732532751091703,0.48580786026200873,0.04093886462882096,demographic,0.7606003255757189,False
571254,Kodagu,Karnataka,3716.8333333333335,425.0,170.0,17.0,612.0,1.0,1.0,1.0,True,0.6944444444444444,0.2777777777777778,0.027777777777777776,biometric,0.6449787077320759,False
571301,Mysore,Karnataka,0.0,2198.0,797.0,101.0,3096.0,1.0,1.0,1.0,True,0.7099483204134367,0.25742894056847543,0.032622739018087855,biometric,0.6409863534412678,False
571302,Mysore,Karnataka,43875.666666666664,1417.0,463.0,102.0,1982.0,1.0,1.0,1.0,True,0.7149344096871847,0.2336024217961655,0.05146316851664985,biometric,0.666551320640461,False
571311,Mysore,Karnataka,81581.16666666667,1872.0,462.0,135.0,2469.0,1.0,1.0,1.0,True,0.7582017010935601,0.18712029161603888,0.054678007290400975,biometric,0.6211465962438518,False
571312,Chamrajnagar,Karnataka,50126.916666666664,2073.0,478.0,118.0,2669.0,1.0,1.0,1.0,True,0.7766953915324092,0.17909329336830274,0.04421131509928812,biometric,0.5845327218439319,False
571313,Chamrajnagar,Karnataka,52024.0,5004.0,1911.0,349.0,7264.0,1.0,1.0,1.0,True,0.6888766519823789,0.2630781938325991,0.048045154185022025,biometric,0.6862069978607517,False
571314,Mysuru,Karnataka,48978.0,1694.0,502.0,121.0,2317.0,1.0,1.0,1.0,True,0.7311178247734139,0.21665947345705655,0.05222270176952956,biometric,0.6503758958204837,False
571315,Mysuru,Karnataka,74447.16666666667,1410.0,460.0,129.0,1999.0,1.0,1.0,1.0,True,0.7053526763381691,0.23011505752876438,0.06453226613306653,biometric,0.6928235807064157,False
571316,Chamrajnagar,Karnataka,39372.166666666664,1380.0,289.0,69.0,1738.0,1.0,1.0,1.0,True,0.7940161104718066,0.16628308400460298,0.039700805523590336,biometric,0.5548395027584473,False
571342,Mysuru,Karnataka,38566.0,1922.0,544.0,125.0,2591.0,1.0,1.0,1.0,True,0.7417985333847935,0.20995754534928598,0.048243921265920496,biometric,0.6330910112142535,False
571401,Mandya,Karnataka,0.0,3146.0,3972.0,202.0,7320.0,1.0,1.0,1.0,True,0.42978142076502734,0.5426229508196722,0.027595628415300548,demographic,0.7224929359393341,False
571402,Mandya,Karnataka,51813.333333333336,2399.0,992.0,137.0,3528.0,1.0,1.0,1.0,True,0.6799886621315193,0.2811791383219955,0.03883219954648526,biometric,0.6782682548552635,False
571403,Mandya,Karnataka,30722.5,2703.0,1626.0,163.0,4492.0,1.0,1.0,1.0,True,0.6017364203027604,0.3619768477292965,0.03628673196794301,biometric,0.7225598099918071,False
571404,Mandya,Karnataka,27858.75,1464.0,548.0,86.0,2098.0,1.0,1.0,1.0,True,0.6978074356530028,0.2612011439466158,0.04099142040038131,biometric,0.6669099842741946,False
571405,Mandya,Karnataka,54904.416666666664,1535.0,763.0,103.0,2401.0,1.0,1.0,1.0,True,0.6393169512703041,0.3177842565597668,0.042898792169929194,biometric,0.7148913568620847,False
571415,Mandya,Karnataka,66855.5,1359.0,771.0,152.0,2282.0,1.0,1.0,1.0,True,0.5955302366345311,0.3378615249780894,0.06660823838737949,biometric,0.7789117739304406,False
